datetime,temp,feelslike,dew,humidity,precip,snow,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,description,source,city,temp_range,heat_index,severity_score,month,season,day_of_week,is_weekend,health_risk_score
2024-09-15,73.40164782849241,72.38702909295097,42.9136197358601,38.48106564957865,0.0070678406078498,0.0,1011.4871359313598,2.6036758145222674,15.130265245715892,262.8262964066526,23.528505276577295,9.119073796636313,0.428857294212858,Clear conditions throughout the day.,fcst,Los Angeles,22.0394080456162,77.24215796337282,2.497793124092677,9.0,Fall,Sunday,True,8.79391385720292
2024-09-12,77.76593451176014,78.12115477142095,70.87994432511108,78.43616303904992,0.1231925298410983,0.0,1008.4716738305264,39.067308395924,12.39699608697704,197.7235528669066,16.050651326564104,6.001271562763434,0.3199898829073193,Partly cloudy throughout the day.,fcst,Dallas,13.037650078963338,78.96648872763339,2.809953214002979,9.0,Fall,Thursday,False,10.120279543287316
2024-09-10,69.80932031998671,70.15624836038442,54.70886468001381,57.42831443731011,0.0242389617488278,0.0,1020.3199556191717,3.1009344436757664,12.229855502778973,254.6431917560373,22.38084647964032,6.0977032372423725,0.2321720860347468,Clear conditions throughout the day.,fcst,Philadelphia,21.62743271657419,75.87715605382421,2.404828700281816,9.0,Fall,Tuesday,False,8.929152419244483
2024-09-13,65.76600352975903,67.1402399308706,63.96564462393195,87.40974348312,0.0012814845843958,0.0,1009.0794565097902,26.416652254796848,15.10517528191181,256.8736854010712,23.034179868230055,8.933580765527013,0.3599576824803053,Partly cloudy throughout the day.,fcst,Los Angeles,16.393622784318374,66.67685867982124,3.285340072636209,9.0,Fall,Friday,False,9.63028351303597
2024-09-17,82.39262807217062,85.7232959685617,70.99849536556496,65.08248842969606,0.0609134420575862,0.0,1012.2623554706674,45.73025774905468,15.003712284402985,241.68128356942503,20.9328229154227,7.052323545742801,0.5162276143481247,Partly cloudy throughout the day with storms possible.,fcst,Houston,12.64608638198596,88.90685073581975,2.8893399946146303,9.0,Fall,Tuesday,False,10.706740520725168
2024-09-16,85.08729532730966,88.61723389887891,68.67842474060599,60.206560419168035,0.0213188617668205,0.0,1012.9282430683504,35.13883990063557,14.687695080946533,267.2002270055117,23.389114850238883,8.19512770949161,0.4500896739985838,Partly cloudy throughout the day with storms possible.,fcst,Houston,15.959360090872275,88.77564244013968,3.1774086940505377,9.0,Fall,Monday,False,10.846632101282232
2024-09-20,83.4947933306351,84.26009634121118,67.0632332939537,60.940487377485,0.027306605227685,0.0,1012.1007730999318,16.770073009882026,15.07241013326454,266.4262429423215,22.572862032492676,8.089806049923292,0.5851703361001711,Partly cloudy throughout the day.,fcst,San Antonio,22.789126819357485,87.6076133149116,3.5828318975802844,9.0,Fall,Friday,False,11.008461308231984
2024-09-08,62.86205947612889,62.44346987833648,43.39021933973417,51.861233674645085,0.0039233291720651,0.0,1016.7969863832892,7.090960342194703,10.203179780810654,274.8531412865166,23.75970793930551,7.721092528261014,0.2109227041017925,Clear conditions throughout the day.,fcst,Philadelphia,15.876378215499187,80.30440485549329,3.832994266276235,9.0,Fall,Sunday,True,10.320622437333366
2024-09-14,71.81886491925025,74.1860689853082,60.23379008156562,66.2008308526985,0.0119270634224054,0.0,1020.2604695959524,30.721827395826015,14.852479718514136,250.85672688762108,21.395101659277422,6.082786693800274,0.3957297651208279,Partly cloudy throughout the day.,fcst,Philadelphia,19.25823607632652,75.34708153229266,2.3670543166326934,9.0,Fall,Saturday,True,9.114240315508711
2024-09-20,88.3892301675416,89.08728033835467,63.009172824312266,46.87250257607637,0.0523225865701584,0.0,1011.3771345425577,0.7157149406524523,14.7609906084321,251.1986313219621,21.351097011107992,7.827978178684544,0.5696959191008963,Clear conditions throughout the day.,fcst,Dallas,17.17652216945679,91.14289204170692,3.6247335611259417,9.0,Fall,Friday,False,10.69705842667586
2024-09-07,57.440424746119085,58.446839690198125,43.08659628857359,55.002336697598125,-0.0017165494747739,0.0,1022.760722925996,20.762861796025323,10.226296241231172,191.20829357563207,16.426293582546787,7.862116074050303,0.1457550317758069,Clear conditions throughout the day.,comb,Chicago,12.813841395514734,84.95771629105462,4.240731788664402,9.0,Fall,Saturday,True,10.969940628960904
2024-09-07,58.95279575597441,58.409364345359776,39.993620379042106,54.05322762300147,-0.0046504748726369,0.0,1021.8182015230316,17.36960383471129,9.799784399594657,193.02627679289068,16.683677536828505,8.073323126274948,0.153936411056515,Clear conditions throughout the day.,comb,Chicago,12.027868203982734,85.51130061811621,4.2295339906182985,9.0,Fall,Saturday,True,10.865422964613838
2024-09-11,78.36680333045653,78.40968419693462,75.3144899379064,91.0298944350783,0.340842866957164,0.0,1008.8410293825636,85.37676722184392,8.534225273791396,20.08009733182174,1.9890861412065164,-0.14453019812388,0.2534584344587298,Partly cloudy throughout the day with a chance of rain throughout the day.,fcst,Houston,3.0819749167643824,79.84183939028705,2.042397753238874,9.0,Fall,Wednesday,False,9.966036760369104
2024-09-20,66.3850934044351,67.00129080777384,48.350451405458806,56.97045295617136,-0.0005244156606489,0.0,1012.180971952325,3.1706027831013133,14.906185767793136,233.91651163468205,20.92248859446271,7.834564399974355,0.5975090071808776,Clear conditions throughout the day.,fcst,San Jose,22.12543157053344,76.64863068547906,2.557583840486765,9.0,Fall,Friday,False,9.1927499285408
2024-09-18,64.13486892607013,64.62774674746551,46.12524100770149,55.8132461014548,0.0124363534527918,0.0,1012.7318166290283,0.4511151011824572,15.092313228087033,270.3875933775366,22.9582016458778,8.999478979299793,0.5176291241609593,Clear conditions throughout the day.,fcst,Los Angeles,19.377785103080782,78.96357955783148,2.277289285670276,9.0,Fall,Wednesday,False,9.142357606476128
2024-09-16,69.10395122462454,72.1267733143207,44.651696354097595,43.32706343422219,0.0167212661452272,0.0,1010.5721824382148,-0.065349856192621,14.801298171249758,268.74038836675237,23.031901338979445,8.908559125603546,0.4568862241806933,Clear conditions throughout the day.,fcst,Los Angeles,18.3256290922458,77.91768681661246,2.491060048678945,9.0,Fall,Monday,False,8.78683864958963
2024-09-17,65.0630944807389,67.14110512854894,58.40064236081557,70.78349292327174,0.022774322091313,0.0,1010.3956205018228,7.597326928303891,14.975084095826084,272.2640289609975,22.346020863896793,8.757056477695818,0.5002069291843019,Clear conditions throughout the day.,fcst,San Diego,4.114931093986064,73.40544665977009,2.477724917312407,9.0,Fall,Tuesday,False,9.145007254893166
2024-09-14,66.33849608587954,67.37173850120065,62.23362664844934,86.76294976490364,-0.003804043825782,0.0,1011.1334212913872,19.571297055222512,14.800017667279125,261.92580737289245,22.514707695442844,9.082789722004582,0.4016755783965453,Clear conditions throughout the day.,fcst,Los Angeles,16.647663905256035,65.79004591687911,3.2513098520358725,9.0,Fall,Saturday,True,9.632006661040226
2024-09-20,86.19412809820962,84.41192800809597,36.74226170172705,16.56694688243904,0.007343120821834,0.0,1006.8411469578028,91.01635843232584,15.01532239294661,171.56578633001962,14.834474927196124,6.146893802206281,0.579942086547924,Cloudy skies throughout the day.,fcst,Phoenix,12.66260095242669,84.92703221212564,2.733394303743543,9.0,Fall,Friday,False,8.965984181244853
2024-09-12,67.30316272137567,66.26293319312512,53.85168910559284,66.8705672283011,-0.0167857569824303,0.0,1006.3776794138786,19.588018426364844,15.104198661236197,262.5921727037064,22.62310522042539,8.134861798078202,0.3189410102379555,Clear conditions throughout the day.,fcst,San Jose,22.037640859308745,74.13783376547566,3.4101625103281052,9.0,Fall,Thursday,False,9.897659655716424
2024-09-20,77.43049876763274,76.06435735427488,59.924108320516446,53.810359754904425,-0.0012711115043889,0.0,1015.6622944828312,3.078066738543707,15.18509496719581,208.93246138693368,17.80717550135839,6.866090665126502,0.5936437008265896,Clear conditions throughout the day.,fcst,Chicago,14.994650142260667,79.34090510752353,2.8177598226949634,9.0,Fall,Friday,False,9.435350805741828
2024-09-20,87.5511488281619,83.40106823883463,34.930427847813434,16.93313107679216,0.0008136568383552,0.0,1007.689393027123,91.7045578914321,15.308997790870125,169.12704322117247,15.132511025767768,6.061251869999253,0.5820915956162153,Cloudy skies throughout the day.,fcst,Phoenix,12.695774467314898,84.23897496335753,2.809500648106512,9.0,Fall,Friday,False,8.722630222349373
2024-09-14,67.56362431513166,67.33003753271787,62.95147994570676,87.4202781682304,0.0153705413385882,0.0,1011.0167795794616,19.32058985045836,14.94551469586416,266.9107906540327,22.184304333613294,8.926349131870438,0.3967952755348533,Clear conditions throughout the day.,fcst,Los Angeles,15.83668009128173,65.54748432491007,3.3472823446982645,9.0,Fall,Saturday,True,9.637224753214912
2024-09-16,67.57767262214124,68.03316313155102,51.890825836335075,57.40290600597177,0.0931354918624249,0.0,1028.5775002149755,16.749527847815088,14.9418618081139,231.6673981871499,19.716933242955857,7.811057780797466,0.455127543879135,Clear conditions throughout the day.,fcst,Philadelphia,13.534953624522355,75.99689345795048,3.31971437332405,9.0,Fall,Monday,False,9.510209222897846
2024-09-12,74.38365544362283,76.92195053890926,57.29525935142131,55.30118443809404,0.0004159435959345,0.0,1016.5551236463172,10.323278045478336,15.26307190449738,247.27478299722677,21.11317213071823,6.8885979303690705,0.289596596603586,Clear conditions throughout the day.,fcst,Chicago,16.633474204603232,78.61886478470662,2.67068849243941,9.0,Fall,Thursday,False,9.205810773987483
2024-09-13,78.71414869719527,79.73138147389197,71.73460792534094,73.7694999103444,0.0074388048769687,0.0,1010.8954407499218,29.9056123448462,15.118881820326308,256.206218986122,23.034476154955097,7.579729334925989,0.3504983482775323,Partly cloudy throughout the day.,fcst,Dallas,17.48991014719285,83.19900017203919,2.819649250737452,9.0,Fall,Friday,False,10.48073042655016
2024-09-16,67.45012151576653,68.53525567210622,50.66891108882971,52.87470134811743,-0.002385224626727,0.0,1028.8509230916015,1.8182890541922616,15.255728583816287,236.5344903304864,19.40118436023762,7.8423913925692705,0.4708277712746032,Clear conditions throughout the day.,fcst,New York City,9.669723889426711,76.29544495745864,3.147593034063116,9.0,Fall,Monday,False,9.35266355101424
2024-09-10,71.97371151692951,72.77516421713868,52.609577296409505,50.24662013445955,0.0043590460089382,0.0,1018.062925045024,8.384345035292455,12.503613216448912,256.8441196983526,21.579724391709338,6.781362073463132,0.2719915385634733,Clear conditions throughout the day.,fcst,Chicago,21.330484034457974,77.08560247329312,2.7309838228236316,9.0,Fall,Tuesday,False,9.01094227782499
2024-09-12,74.11274833879921,74.27708113020283,59.96092354421519,61.73112534709714,-0.0054320437676249,0.0,1022.490092256756,9.479268316028143,14.82561319097351,252.0482873237068,22.822525147110824,6.030246866853465,0.3300295540152938,Clear conditions throughout the day.,fcst,Philadelphia,22.027240755539825,76.11484584106775,2.194023003600677,9.0,Fall,Thursday,False,8.942921554709848
2024-09-17,77.68896922303527,78.3240680973516,52.11734572378214,42.28065373259695,0.0045092051829937,0.0,1017.1938108077316,8.283048391244554,15.167293221260746,202.24154118494616,16.834789498963424,7.043452540497233,0.518663833554371,Clear conditions throughout the day.,fcst,Chicago,16.17931446438781,80.2791837416873,3.7792592119000656,9.0,Fall,Tuesday,False,9.651610371233668
2024-09-08,95.10776860343822,92.61578553451774,49.48211933723693,22.159145774272677,0.0117411509364129,0.0,1009.2646601958114,14.61164531265573,9.97613520431554,292.1123785544596,25.443182987026457,8.748117521169073,0.1877516551186898,Clear conditions throughout the day.,fcst,Phoenix,17.67672076830141,92.1526094755991,3.9925222271342498,9.0,Fall,Sunday,True,10.097162034606136
2024-09-13,70.42383033497693,69.65238225361452,53.758263197020035,59.33655080803859,0.0009237117522523,0.0,1007.1477787655753,3.39437197974985,15.32319156082769,261.47038549593617,22.218010474776264,8.123424605362867,0.3683698038726984,Clear conditions throughout the day.,fcst,San Jose,23.6386571828885,75.33658484897644,3.241962431041602,9.0,Fall,Friday,False,9.469535741157245
2024-09-14,82.22198286083277,85.08067218353575,72.48352936817366,74.57831387156155,0.4624223202258056,0.0,1012.5774650138104,33.61535904590771,14.75447071071235,215.77694675225385,19.034951167781223,5.909402710349256,0.3924076019852906,Partly cloudy throughout the day.,fcst,Dallas,17.53835844689282,86.35260279236438,2.565913958148806,9.0,Fall,Saturday,True,10.46468068838099
2024-09-12,74.91325945190225,75.58330850128324,59.13626028023132,56.86354569158435,-0.0006176656997319,0.0,1016.0346913052376,11.370156159409442,15.18969176455578,250.61659267077036,21.279248996453425,6.8405876480758865,0.3298270306088037,Clear conditions throughout the day.,fcst,Chicago,17.423178509987796,78.51530998902186,2.7043703564176496,9.0,Fall,Thursday,False,9.293272869408792
2024-09-09,73.40401656746894,72.73187290992188,47.63881426481759,45.78798924909332,0.0098462464213792,0.0,1018.4678158834524,4.823868690663387,9.985560189032563,337.53942476252956,28.932329992365048,8.73312152597101,0.2471112189613407,Clear conditions throughout the day.,fcst,Dallas,28.283295130870147,77.24550409196698,3.0214596424144133,9.0,Fall,Monday,False,9.163354821442676
2024-09-11,71.19531058143639,72.60021192436184,58.92998678450509,59.70062607485477,0.0011416558464699,0.0,1021.3372810610704,12.126396821170538,15.114607271413066,259.6998468400166,23.15378537947137,5.880616927985196,0.2647298895895861,Clear conditions throughout the day.,fcst,New York City,15.59472310100737,76.45438614983766,2.363925911322669,9.0,Fall,Wednesday,False,9.086751095544058
2024-09-12,81.103449192175,83.97087047237521,70.62316434886114,70.24147659194658,0.2390031432158058,0.0,1007.2651344875987,32.83051464789463,15.262137349284355,271.72988336170977,23.10807706368726,8.979246735558375,0.3149669556652477,Partly cloudy throughout the day.,fcst,San Antonio,16.310659102101422,84.55080718149246,3.2522769175633925,9.0,Fall,Thursday,False,10.629489695232332
2024-09-12,72.79321203167173,73.26104150407626,59.882720951393054,61.060466224261354,0.0066313805909837,0.0,1022.5770991689054,13.034632348059516,14.866875815750918,257.583414867936,21.676107816801224,6.148440709134431,0.3432244485229942,Clear conditions throughout the day.,fcst,New York City,15.894545873832303,75.718613211209,2.7291941865221916,9.0,Fall,Thursday,False,9.303343623238112
2024-09-10,77.3725798888668,76.8036938776252,59.33781859144378,54.77945000331262,0.0101719587886262,0.0,1011.1827207719748,9.9849182824564,11.896470085480203,270.7877636986869,23.47925707363701,8.984304184216304,0.2536439995169635,Clear conditions throughout the day.,fcst,Los Angeles,19.17687111315372,77.8506698950371,3.8567557068249942,9.0,Fall,Tuesday,False,9.924302049988336
2024-09-09,97.10986494860607,91.90723779358716,41.601829891483085,15.478839951426398,-0.0019142277837291,0.0,1009.3269838346786,4.623155335859554,10.046464099619923,320.9403525623238,27.51038127578562,8.953063151179801,0.2295791184621836,Clear conditions throughout the day.,fcst,Phoenix,20.75138039379301,91.25929002185268,3.682821862020311,9.0,Fall,Monday,False,9.62244230046652
2024-09-14,70.38615379470393,66.64887715154148,56.62546737454375,62.88676485710639,0.0018792551012598,0.0,1010.9907605918916,9.476804597485646,14.81991589623098,263.0446217655583,21.933676861117345,8.086532619936461,0.3865306270248569,Clear conditions throughout the day.,fcst,San Jose,22.832486808136174,74.92021635085564,3.2704097055206707,9.0,Fall,Saturday,True,9.522286491069403
2024-09-17,79.92814493153908,78.24916810994073,51.97998729450626,43.03605501617727,-0.006618068927625,0.0,1017.962926588287,7.949507347446712,14.734483554451224,198.81141980910795,16.59352999559251,7.02088333151096,0.5108362805438913,Clear conditions throughout the day.,fcst,Chicago,15.105262034168415,80.0808850105463,3.713345514551759,9.0,Fall,Tuesday,False,9.54059100618118
